"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000039701.12",-2.22440315223766,3.41576063146699,58.565832851892,2.34786492065202e-09,5.68886503840029e-09
"ENSMUSG00000019978.17",-1.26567514924134,5.27992410086477,58.4996020494279,2.37912123278913e-09,5.76051055939156e-09
"ENSMUSG00000031278.13",-1.67748972827899,4.34863979941611,58.3761019911521,2.44079243592089e-09,5.90425038467211e-09
"ENSMUSG00000060678.6",-4.44320921839913,1.01141626879751,57.9715763089548,2.45821328384492e-09,5.94358367637858e-09
"ENSMUSG00000083563.2",-4.20439667078763,1.30032392351685,58.1696442231091,2.51587851598094e-09,6.08157369853121e-09
"ENSMUSG00000042046.16",-2.31535701237684,3.19161363057502,58.2240155606469,2.52008402837149e-09,6.09030217521963e-09
"ENSMUSG00000018541.11",-1.05459646727222,5.88717172267942,58.1902785883228,2.53605928346382e-09,6.12746383138391e-09
"ENSMUSG00000004356.9",-2.02616281094752,3.68296518172197,58.1638424757535,2.55080454515942e-09,6.16018395461513e-09
"ENSMUSG00000118504.2",-2.36197418463256,3.15867538094578,58.1057841232214,2.58255515078334e-09,6.23392171914282e-09
"ENSMUSG00000030096.9",-1.08339056819469,5.73995565480893,58.0003598409653,2.63785821668308e-09,6.3659151402611e-09
"ENSMUSG00000024754.14",-2.63302141334459,2.71048428377836,57.9577994649416,2.66495286527526e-09,6.42978733713763e-09
"ENSMUSG00000025558.20",-3.02111602165055,2.3685967443968,57.9407102574959,2.67816663204487e-09,6.46014664281761e-09
"ENSMUSG00000068394.5",-1.99968722589079,3.69416355431566,57.8614355303154,2.71584849432058e-09,6.54795675113734e-09
"ENSMUSG00000105691.2",-4.75052959845924,0.901743773508178,57.1027166734098,2.71989659391559e-09,6.55617343254496e-09
"ENSMUSG00000054364.6",-3.02276964228548,2.11058977287712,57.7975391833286,2.76514505986007e-09,6.6621067285549e-09
"ENSMUSG00000079685.11",-2.56677547672595,2.7720872974129,57.7699911854437,2.77054548433824e-09,6.67197903846515e-09
"ENSMUSG00000053293.10",-1.91303647306274,3.86418401765875,57.7482089625303,2.78032392605896e-09,6.69295721396878e-09
"ENSMUSG00000052539.16",-3.21525858491727,2.12790731661891,57.761759559819,2.78623636965839e-09,6.70503592529165e-09
"ENSMUSG00000014232.15",-2.00038669406301,3.88551120326303,57.7288507984206,2.79145334358275e-09,6.71601248413777e-09
"ENSMUSG00000031465.7",-5.74935280753287,0.557284232130045,55.646225453128,2.82952564437955e-09,6.80441456908555e-09
"ENSMUSG00000086652.2",-2.13372984852054,3.36759567583983,57.6526704867859,2.83690270576557e-09,6.81895271355337e-09
"ENSMUSG00000023932.10",-0.848647957613996,6.65067895081885,57.4946710294428,2.93021045908481e-09,7.03662732050331e-09
"ENSMUSG00000027312.15",-2.64591667053141,2.72860839989519,57.4900785488728,2.93699230863646e-09,7.05126001524955e-09
"ENSMUSG00000068798.11",-0.982278484726008,6.15286353312826,57.3465964964545,3.02216874213885e-09,7.24726112315292e-09
"ENSMUSG00000038156.17",-3.53642621510437,1.58888909588463,57.311724904182,3.0835583679757e-09,7.38755667948704e-09
"ENSMUSG00000022674.16",-2.93339179757018,2.21829382704552,57.2234613183201,3.11271234655746e-09,7.4486915545424e-09
"ENSMUSG00000027239.15",-3.13632474667617,2.16461469539362,57.190911521361,3.13655661086137e-09,7.50399738576083e-09
"ENSMUSG00000097162.4",-3.13718062062778,2.32392599637105,57.1324081726512,3.17084782349984e-09,7.58426515840387e-09
"ENSMUSG00000032549.8",-1.68578005004397,4.21316467091221,57.0351972696633,3.22611441906775e-09,7.71285338004012e-09
"ENSMUSG00000082419.4",-4.28456462974746,1.04738233120553,56.4994412495156,3.43500773081136e-09,8.18932709007680e-09
"ENSMUSG00000005474.10",-3.38895205412887,1.72909985277078,56.7463372434739,3.46608425129602e-09,8.25764943051263e-09
"ENSMUSG00000024260.16",-1.70221393255591,4.1720269243917,56.6533110382733,3.49539833276369e-09,8.3255510986432e-09
"ENSMUSG00000099966.3",-3.09854337907571,2.1121483614153,56.6078201299858,3.54618003595074e-09,8.44454218279644e-09
"ENSMUSG00000033411.17",-1.43743907018706,5.06241569802714,56.4896420327589,3.61743791355832e-09,8.60822470043317e-09
"ENSMUSG00000037316.10",-1.64446576003219,4.45054192622282,56.4547902838189,3.64435924872777e-09,8.66825996875751e-09
"ENSMUSG00000039942.16",-0.733215821940263,7.25479958269394,56.3894836606158,3.69439041703803e-09,8.78318167393303e-09
"ENSMUSG00000036006.21",-0.743975834901282,7.06700229732348,56.3872482349072,3.6961292627196e-09,8.78527637706525e-09
"ENSMUSG00000060636.15",-1.57012395141465,4.74541662339661,56.2771818806614,3.78333337747724e-09,8.98421063114348e-09
"ENSMUSG00000028468.16",-2.39220779444354,3.09982961615183,56.2653546910525,3.79528980952882e-09,9.01051419313726e-09
"ENSMUSG00000021699.18",-2.05161394940092,3.48530130587567,56.1365026169291,3.89893847795219e-09,9.25230025282353e-09
"ENSMUSG00000032737.14",-2.573184597504,2.74402246776615,56.0895202834843,3.94126139325921e-09,9.3462373673908e-09
"ENSMUSG00000036594.16",-1.86681247701629,4.23548326103972,55.8692702380464,4.12472961096978e-09,9.77000015623324e-09
"ENSMUSG00000054892.15",-0.566982125083238,8.67824191774645,55.7085343977305,4.26719869278287e-09,1.00887924772581e-08
"ENSMUSG00000100876.2",-5.11221766594975,0.740617202174066,54.2293953290173,4.36208168417326e-09,1.03083619310804e-08
"ENSMUSG00000109390.2",-4.47489264065587,0.901292873742642,55.0949387356706,4.38580826481047e-09,1.03620411183826e-08
"ENSMUSG00000021958.6",-1.73590508375,4.27729954573684,55.558022225478,4.40671998665824e-09,1.040664655369e-08
"ENSMUSG00000107000.2",-2.47723817942055,2.95120728418458,55.5410988499867,4.42595389109733e-09,1.04472504615393e-08
"ENSMUSG00000025224.17",-1.17903631963716,5.42918534438401,55.496508204402,4.46430848205845e-09,1.0535356560655e-08
"ENSMUSG00000020849.14",-0.842774911188908,6.99332739811242,55.4491899909192,4.50930407412522e-09,1.06366403333004e-08
"ENSMUSG00000026110.16",-1.43190679308183,4.92420996278949,55.2210364167288,4.73456232782228e-09,1.11525729902382e-08
"ENSMUSG00000121374.1",-2.72025602699085,2.42703458158666,55.2215401214215,4.74468834305709e-09,1.11738556011935e-08
"ENSMUSG00000028995.15",-2.127800850439,3.41920224448405,55.1983364547012,4.75950120413197e-09,1.12061635247631e-08
"ENSMUSG00000024193.9",-1.23256072193299,5.35820644558368,55.1471974621451,4.80972474657222e-09,1.13218112742801e-08
"ENSMUSG00000006360.12",-1.13740554302233,5.84618387842621,55.1214733477452,4.83611858537786e-09,1.13813250347978e-08
"ENSMUSG00000073755.5",-4.47557806799226,0.900354826066424,54.5948217297987,4.88694564622583e-09,1.14956585458532e-08
"ENSMUSG00000041570.15",-2.77748954651961,2.39450426760594,54.859127050764,5.12791400810524e-09,1.20514215858224e-08
"ENSMUSG00000027959.15",-2.96892243000856,2.23791081784238,54.7885295005352,5.211738911755e-09,1.22456136577643e-08
"ENSMUSG00000026393.11",-0.83717364841279,6.63256387275531,54.7493473847461,5.23736694829473e-09,1.23030074046868e-08
"ENSMUSG00000068220.7",-1.04177478164567,5.82861351606857,54.7482139259779,5.23877150591787e-09,1.23034849263038e-08
"ENSMUSG00000084826.9",-2.89080456711024,2.20797126933473,54.6219900012238,5.40258360301235e-09,1.26794824156857e-08
"ENSMUSG00000032041.16",-1.91839581896678,3.67263056332421,54.5955151862006,5.41527691620043e-09,1.2703450796089e-08
"ENSMUSG00000013236.18",-2.68337719230813,2.47431673547559,54.5919489893955,5.42872812211884e-09,1.27320891748892e-08
"ENSMUSG00000097035.3",-3.37855367944188,1.7756566823044,54.5693583135096,5.49959567873332e-09,1.28805988889976e-08
"ENSMUSG00000020109.14",-1.67310676052234,4.34962468455682,54.4743783912217,5.55709055581409e-09,1.30122820010626e-08
"ENSMUSG00000033623.14",-2.20571275938003,3.16198511161448,54.458607144038,5.57912299082797e-09,1.30608863250423e-08
"ENSMUSG00000029174.19",-1.23785657097601,5.26524603076829,54.4143619471099,5.62888768773749e-09,1.31743756165008e-08
"ENSMUSG00000051314.12",-1.88037452038456,3.81331876856252,54.3888450403248,5.66127690989951e-09,1.32411048438435e-08
"ENSMUSG00000043019.13",-2.65753237333353,2.74657985518651,54.3807520197996,5.67644928932132e-09,1.32735601874952e-08
"ENSMUSG00000066151.13",-1.22619494623783,5.26511091043725,54.3536751106064,5.70299803796405e-09,1.33265128690002e-08
"ENSMUSG00000048578.12",-0.654270692883957,7.52801480826407,54.3417641658487,5.71734242910261e-09,1.33569847533916e-08
"ENSMUSG00000089824.11",-2.00488200313208,3.73275634601842,54.311417092481,5.75663610445727e-09,1.34457165294986e-08
"ENSMUSG00000050714.10",-3.318796141012,1.87320644086568,54.241509492773,5.89205584464965e-09,1.37494727639329e-08
"ENSMUSG00000111128.2",-3.13974820271361,1.9819029696712,54.1323784307555,6.02015600077904e-09,1.40452022232298e-08
"ENSMUSG00000003382.19",-1.07345882171731,5.73325668650524,54.0738025755442,6.05815165951228e-09,1.4130628398252e-08
"ENSMUSG00000038594.10",-3.44903473500158,1.90005451722393,53.9735776720763,6.24333533393964e-09,1.45408351800328e-08
"ENSMUSG00000044167.7",-0.76716883399346,6.99985145423805,53.9340507771877,6.24395558697366e-09,1.45408351800328e-08
"ENSMUSG00000049940.8",-1.39542016119123,4.88337042887618,53.9109675881612,6.27576991028458e-09,1.46082807775306e-08
"ENSMUSG00000059355.14",-1.60660399100573,4.62913610690388,53.8934343712008,6.29973664187317e-09,1.46607368066496e-08
"ENSMUSG00000022010.20",-3.22153770157999,1.95025659119585,53.7455500818102,6.55028495334801e-09,1.52368881426733e-08
"ENSMUSG00000033991.10",-1.74734980128747,4.09059680657876,53.7088868032498,6.55775290521139e-09,1.52507959253349e-08
"ENSMUSG00000038495.15",-1.78469256365989,4.1605477016935,53.6380035406838,6.65931780206428e-09,1.5479966620232e-08
"ENSMUSG00000024188.17",-0.816867325090404,6.80824475633812,53.6089506830092,6.70031789661253e-09,1.55717394819845e-08
"ENSMUSG00000036109.18",-1.90490603467915,3.67924792400943,53.5989461545245,6.7172443747495e-09,1.56075355912396e-08
"ENSMUSG00000058126.8",-2.13463684317211,3.34489457206008,53.521797163072,6.83212444503815e-09,1.58708592801272e-08
"ENSMUSG00000060036.15",-0.569370898489172,8.59039749731034,53.4771163626801,6.89517291749914e-09,1.60136873063551e-08
"ENSMUSG00000102649.2",-5.83524670174817,0.607233435665946,51.5700058134895,7.11073041944861e-09,1.65030820203926e-08
"ENSMUSG00000024639.6",-3.46869866802443,1.6153676234735,53.278748524935,7.28568210413721e-09,1.69052913707688e-08
"ENSMUSG00000025934.16",-4.54895422918866,0.939547075925429,52.7678077189504,7.29136004363322e-09,1.69146341034862e-08
"ENSMUSG00000039738.17",-1.78255855416543,3.95235725416686,53.2125501756809,7.30641132603327e-09,1.69457121379603e-08
"ENSMUSG00000024805.17",-1.16520711522615,5.44749773649918,53.1736716501689,7.36721694665715e-09,1.70790031615352e-08
"ENSMUSG00000020205.9",-2.75344955800442,2.4046221393189,53.0630676325741,7.56440861710994e-09,1.7524241813264e-08
"ENSMUSG00000078941.10",-1.50354844487907,4.64611094807165,52.9704112777366,7.7024289431959e-09,1.78278592624209e-08
"ENSMUSG00000037395.17",-1.78757372788676,3.98540182798135,52.8884901189514,7.84291226542199e-09,1.81366239382371e-08
"ENSMUSG00000026616.17",-3.690676708265,1.35824249100987,52.9117848026987,7.86899958743073e-09,1.81928428384798e-08
"ENSMUSG00000041729.16",-2.84760151131328,2.29330659178919,52.8232701984263,7.97710467632073e-09,1.84302968858283e-08
"ENSMUSG00000029135.11",-2.3740734052167,2.85328234594361,52.7341202734053,8.11982875401984e-09,1.87515864934997e-08
"ENSMUSG00002075795.1",-4.2152535575603,1.01085922165902,52.4336654765386,8.28430674477294e-09,1.91270588656343e-08
"ENSMUSG00000100303.5",-2.71249660771352,2.39757315906179,52.6474833936014,8.28615116059552e-09,1.91270588656343e-08
"ENSMUSG00000042548.15",-1.39188155846616,4.83435752266118,52.6252253132249,8.30804806320602e-09,1.91732826190527e-08
"ENSMUSG00000098104.2",-3.00119713991133,2.18508514570778,52.5761072492429,8.42927299910249e-09,1.94486627746807e-08
"ENSMUSG00000026516.9",-1.17403258524955,5.42203579393274,52.4783300078975,8.5805160205283e-09,1.97753476782743e-08
"ENSMUSG00000021189.12",-1.78484582910411,3.83847445290488,52.3854644264792,8.75993943355329e-09,2.01752416636952e-08
"ENSMUSG00000021144.15",-1.26254011472556,5.19630582283424,52.3018998859967,8.9206870369011e-09,2.05239499129382e-08
"ENSMUSG00000025135.13",-1.09521201288487,5.81496895152948,52.2968955643506,8.9302836100389e-09,2.05398528484209e-08
"ENSMUSG00000027133.4",-0.772181871655093,7.04693643427038,52.2635730279339,8.99590694632148e-09,2.06814992018462e-08
"ENSMUSG00000038179.14",-0.81372907350785,6.73337000767836,52.2347061483182,9.05343110672476e-09,2.08090757170276e-08
"ENSMUSG00000029131.15",-1.10791008865406,5.64370748121777,52.2119991219727,9.09923102795443e-09,2.09096531721582e-08
"ENSMUSG00000074406.6",-3.17311620808439,2.0827781110198,52.1922430526601,9.18527593882473e-09,2.11026460667211e-08
"ENSMUSG00000030846.17",-1.37976271566276,4.94561864795822,51.990926886309,9.5552112085916e-09,2.19181350948254e-08
"ENSMUSG00000099881.3",-1.37120183515495,4.84176657737651,51.9792370355035,9.58006909809707e-09,2.19702345953225e-08
"ENSMUSG00000022105.7",-1.38116277346039,4.78788286496176,51.8850417837662,9.78206114966298e-09,2.24133938019795e-08
"ENSMUSG00000028165.10",-1.02381972056207,5.92765987390859,51.8356610171079,9.88903359402647e-09,2.26433002615737e-08
"ENSMUSG00000121477.1",-2.84593312991197,2.295051688273,51.7718451302335,1.00582229891012e-08,2.30255520461276e-08
"ENSMUSG00000097885.8",-2.52879714424053,2.67626140504449,51.5883328691784,1.04611402050497e-08,2.39105105958758e-08
"ENSMUSG00000027347.20",-0.614742108513553,7.71528157700604,51.5014979714368,1.0650648169162e-08,2.43273725576621e-08
"ENSMUSG00000028329.14",-1.68083821322096,4.47645770154681,51.4634415269676,1.07424446353867e-08,2.45315759098396e-08
"ENSMUSG00000026924.18",-1.5201079694023,4.60407504355106,51.4571454272699,1.07574043695177e-08,2.45547884004012e-08
"ENSMUSG00000041126.17",-0.742272380363584,6.94840185322949,51.3226268535422,1.10835829863658e-08,2.52880501105721e-08
"ENSMUSG00000121395.1",-3.68973549547639,1.35981184680737,51.3569421794228,1.109178593041e-08,2.53011295098573e-08
"ENSMUSG00000040570.15",-1.74716541583452,4.02601702410964,51.3174512519213,1.10987799250419e-08,2.53114460013981e-08
"ENSMUSG00000009905.6",-1.23977591325611,5.13531548100179,51.3029375536828,1.11330214588124e-08,2.53669423317366e-08
"ENSMUSG00000020311.18",-1.45107656497265,4.58404431278481,51.2635485189618,1.12318436108125e-08,2.55864195422468e-08
"ENSMUSG00000044712.16",-2.7592974844068,2.23517442931307,51.257250460675,1.12825665253248e-08,2.56962522464702e-08
"ENSMUSG00000006362.17",-4.57012056101504,1.08723819719434,50.892614802577,1.14151687906628e-08,2.59866989895462e-08
"ENSMUSG00000100911.3",-3.00883882647081,2.00791119984496,51.0460342535306,1.18552612276863e-08,2.69586113441304e-08
"ENSMUSG00000053310.12",-2.08741467644808,3.32861501463973,50.9589004351118,1.20282800559661e-08,2.7333846091237e-08
"ENSMUSG00000031370.13",-1.07865450440926,5.87943444564584,50.9453690707348,1.20586407993702e-08,2.73967611062888e-08
"ENSMUSG00000038244.15",-2.49735715525437,2.6407437417079,50.9380119138078,1.20959688668134e-08,2.74693820696015e-08
"ENSMUSG00000114033.2",-2.13672232093769,3.24803368493878,50.8719969555209,1.22653599626374e-08,2.78355454769182e-08
"ENSMUSG00000039096.11",-2.01658749072916,3.48152235776707,50.8097005201944,1.2435816481905e-08,2.82098853616103e-08
"ENSMUSG00000061186.16",-2.4580713225624,2.83150664309927,50.7563898832635,1.25931675599122e-08,2.85478579346217e-08
"ENSMUSG00000026028.13",-1.55746163236514,4.49527286570778,50.7104056356746,1.27121984882528e-08,2.88049417957269e-08
"ENSMUSG00000021051.11",-1.01689193307021,5.83601436593778,50.6757828561534,1.28102888647396e-08,2.90143694278334e-08
"ENSMUSG00000121016.1",-2.91181976522603,2.1255689945626,50.6187949968582,1.30283193338629e-08,2.94756011966918e-08
"ENSMUSG00000043154.16",-3.85358695853978,1.20843434315562,50.5385304861501,1.31891459180028e-08,2.98328693666485e-08
"ENSMUSG00000025790.15",-0.758287699520332,6.91434053935439,50.5363083928489,1.32178783770089e-08,2.98846601186148e-08
"ENSMUSG00000028233.7",-1.08387342752282,5.61358409651787,50.5075638951728,1.33041368797472e-08,3.00664099563924e-08
"ENSMUSG00000091575.3",-1.78456517284564,4.02010829546219,50.4930398401154,1.33499739166785e-08,3.01633427872537e-08
"ENSMUSG00000110504.2",-3.85234775474477,1.21007869984148,50.3937742651695,1.36269811713892e-08,3.07756430335982e-08
"ENSMUSG00000034723.12",-1.77508964109366,3.88012565014583,50.3661342893552,1.37378063863288e-08,3.10122576611812e-08
"ENSMUSG00000030201.16",-1.67507557380459,4.44057009188356,50.3173417592572,1.38877396277478e-08,3.13369088493926e-08
"ENSMUSG00000086370.11",-2.48033998089311,2.71071434702362,50.3091967713217,1.39294022855429e-08,3.14239952001168e-08
"ENSMUSG00000000275.17",-1.21555217359673,5.2292397481803,50.2644289713149,1.40536335002684e-08,3.16902937714111e-08
"ENSMUSG00000027091.15",-0.790726787132742,6.93860345242367,50.2502309452725,1.40979792586691e-08,3.17832937634357e-08
"ENSMUSG00000117869.2",-3.18143893902639,1.88919857385194,50.2110124066384,1.43263397746902e-08,3.22839102249454e-08
"ENSMUSG00000051586.18",-3.26957915999454,1.92753745609766,50.096027177476,1.46980175850625e-08,3.30705395663906e-08
"ENSMUSG00000000826.17",-0.733544113104266,6.93496553897515,50.0539261421692,1.47373833497709e-08,3.31445499052159e-08
"ENSMUSG00000021945.10",-1.1365705630705,5.42090588054677,50.0219059936703,1.48452058339292e-08,3.33723876538856e-08
"ENSMUSG00000113842.2",-4.90882790576193,0.825916055663934,49.1906212959144,1.48770740785599e-08,3.34293533814416e-08
"ENSMUSG00000022855.10",-0.915531120579865,6.42224291213425,50.0064072938718,1.48967879806786e-08,3.34663089489166e-08
"ENSMUSG00000022956.12",-0.881132920120534,6.38882915974716,50.0010928419779,1.49147102045903e-08,3.34992241042574e-08
"ENSMUSG00000009741.17",-0.888919232178651,6.26051038381567,49.9419856949523,1.5115679724458e-08,3.39282909791582e-08
"ENSMUSG00000022325.15",-2.27864672648536,2.88047421055757,49.9131571456558,1.52299810408625e-08,3.4177358856379e-08
"ENSMUSG00000033863.3",-2.08348214274805,3.48448693451089,49.6756093040737,1.60633917881241e-08,3.59803621064809e-08
"ENSMUSG00000042148.9",-0.740938499248809,6.89222487624499,49.4869073152735,1.67612357955287e-08,3.74740399514964e-08
"ENSMUSG00000022617.16",-2.18127590338499,3.27079316061007,49.4796649115532,1.67978181955492e-08,3.75476329024038e-08
"ENSMUSG00000061458.10",-1.75522411324077,3.96873672697126,49.4764382991894,1.68050231916994e-08,3.75555416821701e-08
"ENSMUSG00000054280.15",-1.49567584072062,4.90324881852933,49.4744003162748,1.68100886921426e-08,3.75586667506381e-08
"ENSMUSG00000031984.9",-0.952686294359358,6.14131723856698,49.4728253649834,1.68152414375674e-08,3.7561985344289e-08
"ENSMUSG00000014355.11",-1.16874990635423,5.57280808117308,49.3859042413378,1.71519898078722e-08,3.82975102708146e-08
"ENSMUSG00000027665.14",-1.09272455014287,5.57453187387888,49.3439429795466,1.7316913548964e-08,3.86573296792696e-08
"ENSMUSG00000026116.12",-2.09794959710654,3.22521850580128,49.3098462230152,1.74619155665778e-08,3.89640390485598e-08
"ENSMUSG00000097583.3",-2.34490474442516,2.86721418707753,49.16001803137,1.80765392160518e-08,4.03091475399091e-08
"ENSMUSG00000022292.17",-2.28720672702232,2.95906126388428,49.0730396449134,1.84373489098136e-08,4.10868858864907e-08
"ENSMUSG00000097375.4",-3.85410039942602,1.20759553807425,49.0083179807301,1.86657776236742e-08,4.15687963517442e-08
"ENSMUSG00000104101.2",-3.96129742964246,1.18044981094838,48.9513900943199,1.87954291580547e-08,4.18484316166949e-08
"ENSMUSG00000091491.4",-1.45591201196468,4.56120539007316,48.9069162751027,1.91379636102162e-08,4.25833202902095e-08
"ENSMUSG00000062202.15",-1.42213641405823,4.71774645742815,48.9000354649861,1.91678059597213e-08,4.26404580016215e-08
"ENSMUSG00000097042.3",-2.3367573345934,2.78832415959068,48.7755648305585,1.97435186674752e-08,4.38735339970234e-08
"ENSMUSG00000042284.11",-1.72269948547906,4.03045747004448,48.7263070183993,1.99497517150653e-08,4.43222032680474e-08
"ENSMUSG00000018559.17",-1.21502477254878,5.33856288109317,48.6124470117689,2.04753875769823e-08,4.54505677424041e-08
"ENSMUSG00000020402.12",-1.30498584434115,5.09700582207297,48.5785432139986,2.0635959092211e-08,4.57970732442958e-08
"ENSMUSG00000029389.18",-1.19458641233165,5.18884658908818,48.4870053469141,2.1075389991493e-08,4.67520347179708e-08
