"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000028653.17",1.34496829075259,4.9507272326533,20.8383349451527,4.68577157310253e-05,7.64298889838587e-05
"ENSMUSG00000030888.15",1.03134762721505,5.47361105291585,20.7562827764487,4.81511779320255e-05,7.84544009512894e-05
"ENSMUSG00000034438.17",0.47738667893047,7.40981709073516,20.744803990303,4.83305944557113e-05,7.87216839083008e-05
"ENSMUSG00000062580.10",0.830994150321949,5.98559818102775,20.7409867262562,4.83970784696601e-05,7.88174396066559e-05
"ENSMUSG00000032855.7",1.68060278050263,4.35298827189613,20.7157676025081,4.89595438245365e-05,7.97080985297891e-05
"ENSMUSG00000003135.16",0.966460351100495,5.69827241713453,20.6981850904491,4.91171183037437e-05,7.99519271562211e-05
"ENSMUSG00000032059.14",1.37700400271361,4.87795604895683,20.6914336611653,4.92932787254988e-05,8.02259273329983e-05
"ENSMUSG00000042106.6",2.74006440016895,3.63323200523458,20.505105676616,4.93794902028228e-05,8.0353469758073e-05
"ENSMUSG00000024170.16",0.889832501065365,5.72462627502914,20.654561184477,4.98582415198538e-05,8.10938716287664e-05
"ENSMUSG00000013646.18",1.07261234785384,5.31980463970657,20.6402671065882,5.01138080084946e-05,8.14966055292159e-05
"ENSMUSG00000023960.14",1.67829681114724,4.53594851706248,20.6030876353656,5.08980662795991e-05,8.27325813102133e-05
"ENSMUSG00000028914.14",1.51205310136378,4.61761773119791,20.598591333537,5.09515048913925e-05,8.28063016657637e-05
"ENSMUSG00000003992.16",1.04910022712924,5.45667094560449,20.5835610753629,5.10973309221475e-05,8.30301226883443e-05
"ENSMUSG00000006517.6",1.11454085313967,5.25967486607522,20.5810301448775,5.11493860762443e-05,8.31015247767916e-05
"ENSMUSG00000032392.12",1.66015940737732,4.5182864146311,20.5579736625431,5.16944298988821e-05,8.39737273631007e-05
"ENSMUSG00000053907.11",0.359065122267286,8.43696386286913,20.5425577710502,5.18121061674465e-05,8.41515368485549e-05
"ENSMUSG00000041650.16",1.16389761978798,5.15106021937209,20.5391847916706,5.18990220314592e-05,8.42793378224521e-05
"ENSMUSG00000020818.17",1.58572325570836,4.75928823044718,20.527173043911,5.22085682053515e-05,8.47551364018402e-05
"ENSMUSG00000026798.11",3.34064885052523,3.27389613727109,20.0962323416054,5.30370050458256e-05,8.60863717399915e-05
"ENSMUSG00000095193.5",7.56617733007492,2.74431054368342,20.7109050854103,5.33835377488388e-05,8.6621386822498e-05
"ENSMUSG00000028563.17",1.14031797252797,5.34566118900796,20.4375579583587,5.37404800924375e-05,8.71867570262546e-05
"ENSMUSG00000041859.11",0.571904693183055,6.86098231071728,20.4230573069323,5.39931902510932e-05,8.75828721177854e-05
"ENSMUSG00000032578.8",0.756465981552894,6.13795537745027,20.4035560033756,5.43598725745739e-05,8.814974903559e-05
"ENSMUSG00000006301.18",1.82620277406806,4.27550491009933,20.3759238288859,5.49812633563082e-05,8.9129170512078e-05
"ENSMUSG00000032594.12",0.514695757099367,7.11904851079093,20.3593153343014,5.51953044166547e-05,8.94619888962458e-05
"ENSMUSG00000021501.5",0.982173361668475,5.51144160947377,20.347978410559,5.54221047666182e-05,8.98011702293472e-05
"ENSMUSG00000056167.9",0.750542812815356,6.17587132711832,20.3460415543816,5.54511499017081e-05,8.98340204513278e-05
"ENSMUSG00000076497.2",7.65885811300936,2.83082398670101,20.5962374336669,5.54914772183839e-05,8.98851351685415e-05
"ENSMUSG00000024369.17",1.32729637018119,5.03380239282139,20.3109355457326,5.6176141043767e-05,9.09653812759307e-05
"ENSMUSG00000042502.11",0.717509602043506,6.41127969429763,20.276128970527,5.68082369032966e-05,9.19598486428898e-05
"ENSMUSG00000026411.18",1.03495506099288,5.47282581920711,20.274028721026,5.68603590252954e-05,9.20296771708401e-05
"ENSMUSG00000024045.7",0.482888997995204,7.37523868722046,20.2509081635698,5.73052860767129e-05,9.27351461522664e-05
"ENSMUSG00000025792.10",1.59943553220832,4.46463972133224,20.2493145743337,5.75074166779155e-05,9.30475452788643e-05
"ENSMUSG00000032123.6",1.0679907490904,5.47540712191537,20.2096845650853,5.81428996519878e-05,9.4060903212077e-05
"ENSMUSG00000025340.15",1.098415573496,5.16867259747981,20.2040052390664,5.82692566510366e-05,9.42355481793647e-05
"ENSMUSG00000031668.15",1.38281090339639,5.03521840343176,20.1958682433133,5.84658983018362e-05,9.45386375761615e-05
"ENSMUSG00000047459.15",0.561951515872058,6.93937291014004,20.1876270403485,5.85766912059537e-05,9.46878900459876e-05
"ENSMUSG00000023156.5",0.888652480267737,5.67828752848429,20.1770672556491,5.87980788822383e-05,9.50307596515519e-05
"ENSMUSG00000018861.9",0.986516694727217,5.46155940942839,20.132879568336,5.97117049391225e-05,9.64465040193176e-05
"ENSMUSG00000006398.16",2.44785802939559,3.65842257172833,19.9913934195783,6.04258135085046e-05,9.75845446159105e-05
"ENSMUSG00000042073.16",7.55970402990365,2.73577700419927,20.3341283729008,6.06483402758492e-05,9.79130361136897e-05
"ENSMUSG00000075419.5",1.42604956081905,4.74215759160507,20.0837344256742,6.0839517501564e-05,9.82061998819572e-05
"ENSMUSG00000026237.7",7.50775939771326,2.69093578338747,20.3156033090526,6.10316676657342e-05,9.85008415115742e-05
"ENSMUSG00000025269.17",1.58019167221162,4.52879073690568,20.0475183217103,6.16702671512032e-05,9.95158147412357e-05
"ENSMUSG00000061062.6",7.60540086319917,2.77790008052582,20.2788974485639,6.17978812666463e-05,9.97060333857894e-05
"ENSMUSG00000076486.2",7.54879130121102,2.72603271498474,20.2736432262705,6.19086912365147e-05,9.98690842092273e-05
"ENSMUSG00000003531.16",1.76056685692882,4.32627704243733,19.9889440988937,6.29182346982032e-05,0.000101465684109431
"ENSMUSG00000072946.13",1.3379022236798,4.83948406215996,19.9798608055263,6.30453052543746e-05,0.000101654599561603
"ENSMUSG00000042569.14",1.14407076834226,5.20753344413078,19.9645540879884,6.33249590943368e-05,0.000102073375990588
"ENSMUSG00000039182.7",1.351126324999,4.73929156070055,19.9148766232686,6.45091688744269e-05,0.000103965839120673
"ENSMUSG00000068732.6",1.37137407533189,4.97609770425215,19.9113062306629,6.45522202257582e-05,0.0001040188545551
"ENSMUSG00000107002.2",1.06711407991525,5.49808678523966,19.9059644675344,6.46175781869134e-05,0.000104107792321908
"ENSMUSG00000022978.12",1.11706751830475,5.22274834803839,19.8958545126571,6.48573261304553e-05,0.000104477624131507
"ENSMUSG00000041168.11",0.763922942959834,6.03100366372891,19.8862549818297,6.50529486530685e-05,0.00010477626987022
"ENSMUSG00000022787.11",2.23776144477032,3.92007914300254,19.8353536288768,6.53055905394099e-05,0.000105166644387521
"ENSMUSG00000026270.12",1.71906804710819,4.28910759577808,19.8673616128074,6.56402257436626e-05,0.00010568891558978
"ENSMUSG00000033813.16",1.19545312961238,5.0087554919349,19.8574523441582,6.57526431606988e-05,0.000105853280611738
"ENSMUSG00000089862.9",4.05848999011646,3.05080993433101,19.6007078968422,6.66551169967933e-05,0.000107255570821863
"ENSMUSG00000063019.6",1.43663863342761,4.62091363411227,19.8158947647893,6.68140374172113e-05,0.000107477520217854
"ENSMUSG00000034951.11",1.61584816753828,4.39111094315043,19.7835556292463,6.76197507989037e-05,0.000108739439108553
"ENSMUSG00000030291.13",1.07674273425231,5.22373068513915,19.7580542319248,6.80523141454861e-05,0.000109417865224187
"ENSMUSG00000033732.11",0.452517212575281,7.49788070841187,19.7537413268289,6.81308065710678e-05,0.000109526875043302
"ENSMUSG00000076485.4",7.50354482525036,2.68536842789925,19.9911774594059,6.81717077087855e-05,0.00010957542849237
"ENSMUSG00000024334.10",7.52783233104778,2.70781646580718,19.9470037705538,6.9209999183121e-05,0.000111191970452318
"ENSMUSG00000024668.9",0.762423046066771,6.15711739276865,19.6509073589641,7.0630359035693e-05,0.000113456106844976
"ENSMUSG00000042063.12",0.73932048685011,6.24993219695533,19.6379698592956,7.09507371528667e-05,0.000113952869675343
"ENSMUSG00000016637.8",1.12988485590543,5.23171640641913,19.6343278088712,7.10660134878987e-05,0.000114102227644311
"ENSMUSG00000044309.9",7.50339233146453,2.68516223999023,19.8655299170399,7.11694403967389e-05,0.000114232472738348
"ENSMUSG00000056962.12",0.625596942209585,6.47448284906119,19.6277328677639,7.12047933593266e-05,0.000114271308929211
"ENSMUSG00000026162.9",4.03849241010551,3.03516584266677,19.4141974237777,7.12438949408982e-05,0.00011431614789044
"ENSMUSG00000021711.18",1.03943508783048,5.3562085400294,19.6135745655826,7.15759424937924e-05,0.000114812968366707
"ENSMUSG00000032939.15",0.736040975980175,6.27587457643725,19.5950805463907,7.2025459925479e-05,0.000115497848842454
"ENSMUSG00000002210.12",1.01809494240622,5.39835048805991,19.554661162577,7.30684234228212e-05,0.000117133634793635
"ENSMUSG00000029363.15",0.919964133671154,5.72545356686413,19.5184439942321,7.39947432609122e-05,0.000118600025113969
"ENSMUSG00000027327.17",1.24281847277984,5.00600682618399,19.4935796706925,7.46920017684515e-05,0.000119680144260401
"ENSMUSG00000039908.15",1.44833976922376,4.56045040470706,19.4790531072025,7.519420391001e-05,0.000120465984114864
"ENSMUSG00000031490.7",2.2587726409067,3.94188121933148,19.4278995930098,7.53614932538492e-05,0.000120715110088509
"ENSMUSG00000039206.14",2.54393357820496,3.74541530838204,19.3326212265083,7.62435701137626e-05,0.000122108935903856
"ENSMUSG00000039474.14",7.50274763224152,2.68430951380395,19.642936584856,7.68271059158681e-05,0.000123024268103552
"ENSMUSG00000045232.5",7.59399789248959,2.77185496692127,19.5951222970191,7.81027803907207e-05,0.000125008388304698
"ENSMUSG00000040250.15",0.715237268256209,6.13012555049181,19.3537743586675,7.84018418810681e-05,0.000125404695422774
"ENSMUSG00000023307.15",0.719050481192742,6.3539759221954,19.3533869096271,7.84116060815707e-05,0.000125404695422774
"ENSMUSG00000029020.14",0.773070237447051,5.98978062562686,19.3470355575724,7.85894419413427e-05,0.000125669487020021
"ENSMUSG00000026229.18",0.484640670636781,7.24985830605166,19.3431306822755,7.86936119137493e-05,0.000125816417923918
"ENSMUSG00000032602.7",0.867470889252161,5.82764926982536,19.327111881425,7.91455062954145e-05,0.000126519162709167
"ENSMUSG00000057788.14",1.07889764512569,5.35756017384685,19.2858121504248,8.03211522348578e-05,0.000128318396691532
"ENSMUSG00000035378.18",1.88442315374193,4.32844655318111,19.2756006975375,8.07280200728942e-05,0.00012892817426892
"ENSMUSG00000020038.11",0.844137177774159,5.70644133082484,19.2588153825698,8.1076484030405e-05,0.000129464507240319
"ENSMUSG00000032508.9",0.520033181285541,7.04261110279286,19.2480926065928,8.13764999380609e-05,0.000129903072376188
"ENSMUSG00000022394.15",0.735924450081917,6.11653681976178,19.2236547477883,8.20843951516098e-05,0.000130971860904002
"ENSMUSG00000055745.5",2.43483206723487,3.89283955230207,19.1429559042047,8.26418130764586e-05,0.000131820191485608
"ENSMUSG00000036686.17",0.954970214309273,5.53870448394166,19.1857875372106,8.3199528713727e-05,0.000132689126920896
"ENSMUSG00000026123.12",0.529524160390705,6.95259493619208,19.1801224747722,8.33540770325507e-05,0.000132914908448916
"ENSMUSG00000076487.2",7.46072963878422,2.64867893475448,19.3963226523697,8.36545205172194e-05,0.000133373225270449
"ENSMUSG00000030839.13",2.01662720161463,4.05913600783149,19.1591022192401,8.36751145881e-05,0.000133385295503707
"ENSMUSG00000025237.17",0.837590469460825,5.80251954582339,19.1437403347637,8.44395107615477e-05,0.000134561921459432
"ENSMUSG00000062762.18",0.833663499684966,5.84113822540068,19.1389417057806,8.4582464177016e-05,0.000134768761372277
"ENSMUSG00000034424.6",1.54416560083573,4.41234076567916,19.0953463419322,8.61256051179284e-05,0.000137163496752888
"ENSMUSG00000042650.4",0.688960910248858,6.30233709119758,19.074805565097,8.65203591349293e-05,0.000137770758435937
"ENSMUSG00000025995.17",0.844638628826692,5.87390685750475,19.0620600915242,8.69158481998812e-05,0.000138379001595396
"ENSMUSG00000023055.11",0.884871539981824,5.74156461909225,19.0501113228596,8.72867357018559e-05,0.000138947893543427
"ENSMUSG00000035772.12",1.05474141491114,5.40545316749155,19.0173260239754,8.83187490225012e-05,0.000140568862080568
"ENSMUSG00000032563.17",0.775953334697145,6.10689843648825,18.9759635823952,8.9607288150638e-05,0.000142553253376644
"ENSMUSG00000030780.16",1.35596799870869,4.91413068285217,18.9602348190067,9.0204218150667e-05,0.000143458323338374
"ENSMUSG00000063801.8",1.16808218595904,5.10964149762167,18.9548284514918,9.03230379263375e-05,0.00014362498904542
"ENSMUSG00000022370.14",0.914505147060627,5.67981714753613,18.9258623243659,9.12217438719316e-05,0.000145009017652697
"ENSMUSG00000058793.15",0.658529123936802,6.47943198614577,18.9090183376264,9.17606678244892e-05,0.000145820443732881
"ENSMUSG00000015127.15",3.37719234627209,3.30707480531262,18.5742458263318,9.20008037350722e-05,0.000146179371991097
"ENSMUSG00000047067.8",2.29157294128495,3.97057467201602,18.8293305116349,9.31943015791883e-05,0.000148029782378109
"ENSMUSG00000027472.15",0.487858750510294,7.26804736829269,18.8623028802606,9.32955731209404e-05,0.000148167663188816
"ENSMUSG00000034442.12",1.74649611861988,4.3100996674537,18.8618164061239,9.35233818622218e-05,0.000148506430547733
"ENSMUSG00000025876.16",3.99744850643137,2.99600335264653,18.648241471141,9.38701629723212e-05,0.00014898779004533
"ENSMUSG00000039234.12",1.01815567612196,5.33664303387996,18.8441819774665,9.39212310624034e-05,0.000149045746597635
"ENSMUSG00000020163.13",0.852039477461108,5.75361628488925,18.8182938650391,9.47758975869859e-05,0.000150378736341737
"ENSMUSG00000021420.14",1.62469629158199,4.56373543401471,18.8044063926472,9.54817152045668e-05,0.000151467267782593
"ENSMUSG00000003269.20",0.902412866981875,5.59359938973343,18.7972697721504,9.54915200226718e-05,0.000151467267782593
"ENSMUSG00000024942.20",0.878186453117501,5.6675639242751,18.7710272088416,9.63864462820817e-05,0.000152839446171401
"ENSMUSG00000038871.6",1.74397929011293,4.41240792420397,18.7762245765744,9.64449184345246e-05,0.00015290849142514
"ENSMUSG00000009614.17",3.33993701520372,3.27015142851163,18.4367371242502,9.67680104728007e-05,0.000153396991682777
"ENSMUSG00000069520.7",1.01669477380534,5.42447197193692,18.6965097792488,9.89906696488809e-05,0.000156823269689689
"ENSMUSG00000098234.9",2.85484553732437,3.35683594091307,18.457086434952,9.93421411033495e-05,0.00015735573912473
"ENSMUSG00000041112.18",0.536808491515252,6.94161129270091,18.6617198139875,0.000100208029527061,0.000158678206310476
"ENSMUSG00000036817.15",1.28711065430539,4.79423850950014,18.6502616235749,0.000100738559633202,0.000159468984198339
"ENSMUSG00000043895.7",0.9434115504907,5.6065708500227,18.6463785641041,0.00010077064691476,0.000159495126827534
"ENSMUSG00000037553.15",0.419237473662485,7.59804965930745,18.5798259349267,0.000103182599951904,0.000163236976939667
"ENSMUSG00000062270.15",0.498064098968367,7.11405059966249,18.5737754956446,0.000103406440458713,0.000163565832151064
"ENSMUSG00000022706.17",0.816178740891367,5.80617903269738,18.571275203163,0.00010350627378544,0.000163698464501308
"ENSMUSG00000021728.9",0.407027844025487,8.14854061666515,18.5571678958581,0.000104022036291911,0.000164488759564884
"ENSMUSG00000053964.18",2.87614946926637,3.37625983130828,18.323178599505,0.000104324244653854,0.000164915714422716
"ENSMUSG00000005883.16",2.41981207431677,3.63743990520119,18.4330527732718,0.000105227835706401,0.000166292777859121
"ENSMUSG00000025507.14",2.22350316201233,3.90541067679599,18.4751391474783,0.000105794920011405,0.00016713737016147
"ENSMUSG00000041278.11",0.596781342064617,6.55641329021146,18.4962223917691,0.000106317700474039,0.000167911470818058
"ENSMUSG00000029119.10",2.19992431796653,3.67748132448689,18.4284610890022,0.000106715178293101,0.000168487260070593
"ENSMUSG00000057835.8",3.15862140324987,3.10606613449744,18.1669577717573,0.000106890573899642,0.000168712225988203
"ENSMUSG00000066568.13",0.584574534259647,6.65690783118934,18.4812124640222,0.000106890610665636,0.000168712225988203
"ENSMUSG00000041396.14",1.30968680943072,4.81245808476569,18.4814915311634,0.000107005005665169,0.000168866759325526
"ENSMUSG00000025410.11",0.542587058461925,6.89302746956533,18.4495408405248,0.000108110263254731,0.000170558428258619
